year,month,area,adjusted,laborforce,employment,unemployment,unemploymentrate,preliminary,fips,longitude,latitude,id
2006,April,Pocatello,Yes,28138,27359,778,2.7,No,,,,2006-April-Pocatello
2006,April,Power County,Yes,3848,3671,177,4.6,No,16077,-112.76845,42.75285,2006-April-Power County
2006,April,Power County,No,3828,3681,147,3.8,No,16077,-112.76845,42.75285,2006-April-Power County
2006,April,Shoshone County,No,5482,5055,427,7.7,No,16079,-115.91047,47.17469,2006-April-Shoshone County
2006,April,Shoshone County,Yes,5561,5203,357,6.4,No,16079,-115.91047,47.17469,2006-April-Shoshone County
2006,April,Teton County,No,4111,4027,84,2,No,16081,-111.19176,43.78458,2006-April-Teton County
2006,April,Teton County,Yes,4454,4374,80,1.7,No,16081,-111.19176,43.78458,2006-April-Teton County
2006,April,Twin Falls,No,19803,19159,644,3.2,No,,,,2006-April-Twin Falls
2006,April,Twin Falls,Yes,19906,19277,628,3.1,No,,,,2006-April-Twin Falls
2006,April,Twin Falls County,No,37550,36344,1206,3.2,No,16083,-114.67589,42.33525,2006-April-Twin Falls County
2006,April,Twin Falls County,Yes,37829,36670,1159,3,No,16083,-114.67589,42.33525,2006-April-Twin Falls County
2006,April,United States,Yes,150881000,143761000,7120000,4.7,No,,,,2006-April-United States
2006,April,United States,No,150209000,143405000,6804000,4.5,No,,,,2006-April-United States
2006,April,Valley County,No,4522,4233,289,6.3,No,16085,-115.79264,44.92047,2006-April-Valley County
2006,April,Valley County,Yes,4861,4656,205,4.2,No,16085,-115.79264,44.92047,2006-April-Valley County
2006,April,Washington County,No,4783,4572,211,4.4,No,16087,-116.75486,44.36587,2006-April-Washington County
2006,April,Washington County,Yes,4951,4755,195,3.9,No,16087,-116.75486,44.36587,2006-April-Washington County
2006,August,Ada County,No,193819,189731,4088,2.1,No,16001,-116.24203,43.47877,2006-August-Ada County
2006,August,Ada County,Yes,193174,188931,4242,2.1,No,16001,-116.24203,43.47877,2006-August-Ada County
2006,August,Adams County,Yes,2074,1961,113,5.4,No,16003,-116.49161,44.98826,2006-August-Adams County
2006,August,Adams County,No,2222,2152,70,3.1,No,16003,-116.49161,44.98826,2006-August-Adams County
2006,August,Bannock County,Yes,39994,38862,1131,2.8,No,16005,-112.14302,42.58364,2006-August-Bannock County
2006,August,Bannock County,No,39006,37934,1072,2.7,No,16005,-112.14302,42.58364,2006-August-Bannock County
2006,August,Bear Lake County,Yes,3041,2975,66,2.1,No,16007,-111.2845,42.22822,2006-August-Bear Lake County
2006,August,Bear Lake County,No,3124,3070,54,1.7,No,16007,-111.2845,42.22822,2006-August-Bear Lake County
2006,August,Benewah County,Yes,3856,3566,290,7.5,No,16009,-116.64994,47.24378,2006-August-Benewah County
2006,August,Benewah County,No,3859,3657,202,5.2,No,16009,-116.64994,47.24378,2006-August-Benewah County
2006,August,Bingham County,No,20956,20213,743,3.5,No,16011,-112.36241,43.21123,2006-August-Bingham County
2006,August,Bingham County,Yes,20935,20261,673,3.2,No,16011,-112.36241,43.21123,2006-August-Bingham County
2006,August,Blaine County,Yes,13977,13662,315,2.2,No,16013,-113.96644,43.47434,2006-August-Blaine County
2006,August,Blaine County,No,14612,14374,238,1.6,No,16013,-113.96644,43.47434,2006-August-Blaine County
2006,August,Boise City,Yes,122859,120011,2848,2.3,No,,,,2006-August-Boise City
2006,August,Boise City,No,123167,120365,2802,2.2,No,,,,2006-August-Boise City
2006,August,Boise County,Yes,3682,3567,115,3.1,No,16015,-115.85631,43.96048,2006-August-Boise County
2006,August,Boise County,No,3667,3592,75,2,No,16015,-115.85631,43.96048,2006-August-Boise County
2006,August,Bonner County,Yes,20059,19333,725,3.6,No,16017,-116.59315,48.27518,2006-August-Bonner County
2006,August,Bonner County,No,20683,20127,556,2.6,No,16017,-116.59315,48.27518,2006-August-Bonner County
2006,August,Bonneville County,Yes,49074,48014,1060,2.1,No,16019,-111.54553,43.45087,2006-August-Bonneville County
2006,August,Bonneville County,No,49503,48464,1039,2,No,16019,-111.54553,43.45087,2006-August-Bonneville County
2006,August,Boundary County,Yes,4073,3833,239,5.8,No,16021,-116.56271,48.79876,2006-August-Boundary County
2006,August,Boundary County,No,4203,4021,182,4.3,No,16021,-116.56271,48.79876,2006-August-Boundary County
2006,August,Butte County,Yes,1393,1353,40,2.9,No,16023,-113.18414,43.64482,2006-August-Butte County
2006,August,Butte County,No,1417,1382,35,2.4,No,16023,-113.18414,43.64482,2006-August-Butte County
2006,August,Caldwell,Yes,15737,15203,534,3.3,No,,,,2006-August-Caldwell
2006,August,Caldwell,No,15572,15064,508,3.2,No,,,,2006-August-Caldwell
2006,August,Camas County,Yes,627,611,16,2.5,No,16025,-114.82437,43.50937,2006-August-Camas County
2006,August,Camas County,No,653,641,12,1.8,No,16025,-114.82437,43.50937,2006-August-Camas County
2006,August,Canyon County,Yes,82190,79639,2550,3.1,No,16027,-116.68654,43.67796,2006-August-Canyon County
2006,August,Canyon County,No,82183,79820,2363,2.8,No,16027,-116.68654,43.67796,2006-August-Canyon County
2006,August,Caribou County,Yes,3265,3164,101,3.1,No,16029,-111.66607,42.75387,2006-August-Caribou County
2006,August,Caribou County,No,3282,3200,82,2.4,No,16029,-111.66607,42.75387,2006-August-Caribou County
2006,August,Cassia County,Yes,10416,9961,454,4.3,No,16031,-113.57285,42.35804,2006-August-Cassia County
2006,August,Cassia County,No,10557,10112,445,4.2,No,16031,-113.57285,42.35804,2006-August-Cassia County
2006,August,Clark County,Yes,512,493,18,3.6,No,16033,-112.37555,44.19756,2006-August-Clark County
2006,August,Clark County,No,531,517,14,2.6,No,16033,-112.37555,44.19756,2006-August-Clark County
2006,August,Clearwater County,Yes,3192,2967,224,7,No,16035,-115.56204,46.67757,2006-August-Clearwater County
2006,August,Clearwater County,No,3225,3066,159,4.9,No,16035,-115.56204,46.67757,2006-August-Clearwater County
2006,August,Custer County,Yes,2482,2397,85,3.4,No,16037,-114.26143,44.33319,2006-August-Custer County
2006,August,Custer County,No,2828,2773,55,1.9,No,16037,-114.26143,44.33319,2006-August-Custer County
2006,August,Elmore County,Yes,10894,10506,387,3.5,No,16039,-115.52645,43.11543,2006-August-Elmore County
2006,August,Elmore County,No,11197,10844,353,3.1,No,16039,-115.52645,43.11543,2006-August-Elmore County
2006,August,Franklin County,Yes,6209,6070,139,2.2,No,16041,-111.76147,42.21003,2006-August-Franklin County
2006,August,Franklin County,No,6019,5889,130,2.1,No,16041,-111.76147,42.21003,2006-August-Franklin County
2006,August,Fremont County,Yes,5904,5740,164,2.7,No,16043,-111.479,44.22427,2006-August-Fremont County
2006,August,Fremont County,No,5641,5532,109,1.9,No,16043,-111.479,44.22427,2006-August-Fremont County
2006,August,Gem County,Yes,7261,7011,250,3.4,No,16045,-116.35892,44.03249,2006-August-Gem County
2006,August,Gem County,No,7262,7060,202,2.7,No,16045,-116.35892,44.03249,2006-August-Gem County
2006,August,Gooding County,Yes,8542,8341,201,2.3,No,16047,-114.74943,42.91806,2006-August-Gooding County
2006,August,Gooding County,No,8530,8362,168,1.9,No,16047,-114.74943,42.91806,2006-August-Gooding County
2006,August,Idaho,Yes,740653,719086,21567,2.9,No,,,,2006-August-Idaho
2006,August,Idaho,No,745773,726487,19286,2.6,No,,,,2006-August-Idaho
2006,August,Idaho County,Yes,6978,6598,379,5.4,No,16049,-115.72374,45.90195,2006-August-Idaho County
2006,August,Idaho County,No,7296,7006,290,3.9,No,16049,-115.72374,45.90195,2006-August-Idaho County
2006,August,Jefferson County,Yes,10815,10560,255,2.3,No,16051,-112.24937,43.76409,2006-August-Jefferson County
2006,August,Jefferson County,No,10884,10670,214,1.9,No,16051,-112.24937,43.76409,2006-August-Jefferson County
2006,August,Jerome County,Yes,10139,9850,289,2.8,No,16053,-114.32879,42.71282,2006-August-Jerome County
2006,August,Jerome County,No,10266,10017,249,2.4,No,16053,-114.32879,42.71282,2006-August-Jerome County
2006,August,Kootenai County,Yes,67711,65689,2021,2.9,No,16055,-116.62221,47.75684,2006-August-Kootenai County
2006,August,Kootenai County,No,69023,67419,1604,2.3,No,16055,-116.62221,47.75684,2006-August-Kootenai County
2006,August,Latah County,Yes,17320,16879,441,2.5,No,16057,-116.67642,46.73604,2006-August-Latah County
2006,August,Latah County,No,16841,16468,373,2.2,No,16057,-116.67642,46.73604,2006-August-Latah County
2006,August,Lemhi County,Yes,3917,3751,165,4.2,No,16059,-113.92306,45.03646,2006-August-Lemhi County
2006,August,Lemhi County,No,4249,4132,117,2.7,No,16059,-113.92306,45.03646,2006-August-Lemhi County
2006,August,Lewis County,Yes,1705,1664,41,2.4,No,16061,-116.40541,46.26648,2006-August-Lewis County
2006,August,Lewis County,No,1806,1766,40,2.2,No,16061,-116.40541,46.26648,2006-August-Lewis County
2006,August,Lincoln County,Yes,2544,2453,91,3.5,No,16063,-114.16944,43.04964,2006-August-Lincoln County
2006,August,Lincoln County,No,2652,2591,61,2.3,No,16063,-114.16944,43.04964,2006-August-Lincoln County
2006,August,Madison County,No,14126,13811,315,2.2,No,16065,-111.55837,43.75083,2006-August-Madison County
2006,August,Madison County,Yes,14817,14478,338,2.2,No,16065,-111.55837,43.75083,2006-August-Madison County
2006,August,Minidoka County,Yes,9694,9223,470,4.8,No,16067,-113.58081,42.841,2006-August-Minidoka County
2006,August,Minidoka County,No,9870,9401,469,4.7,No,16067,-113.58081,42.841,2006-August-Minidoka County
2006,August,Nez Perce County,Yes,18826,18273,552,2.9,No,16069,-116.62288,46.41818,2006-August-Nez Perce County
2006,August,Nez Perce County,No,18578,18086,492,2.6,No,16069,-116.62288,46.41818,2006-August-Nez Perce County
2006,August,Oneida County,Yes,2199,2158,40,1.8,No,16071,-112.52451,42.20598,2006-August-Oneida County
2006,August,Oneida County,No,2176,2141,35,1.6,No,16071,-112.52451,42.20598,2006-August-Oneida County
2006,August,Owyhee County,Yes,4693,4612,80,1.7,No,16073,-116.06229,42.68274,2006-August-Owyhee County
2006,August,Owyhee County,No,4723,4649,74,1.5,No,16073,-116.06229,42.68274,2006-August-Owyhee County
2006,August,Payette County,No,10426,9945,405,4.5,No,16075,-116.72054,44.02052,2006-August-Payette County
2006,August,Payette County,Yes,10372,9953,418,4,No,16075,-116.72054,44.02052,2006-August-Payette County
2006,August,Pocatello,No,27352,26698,654,2.3,No,,,,2006-August-Pocatello
2006,August,Pocatello,Yes,28074,27402,671,2.3,No,,,,2006-August-Pocatello
2006,August,Power County,No,3872,3579,293,7.5,No,16077,-112.76845,42.75285,2006-August-Power County
2006,August,Power County,Yes,3824,3662,161,4.2,No,16077,-112.76845,42.75285,2006-August-Power County
2006,August,Shoshone County,Yes,5476,5159,317,5.7,No,16079,-115.91047,47.17469,2006-August-Shoshone County
2006,August,Shoshone County,No,5494,5265,229,4.1,No,16079,-115.91047,47.17469,2006-August-Shoshone County
2006,August,Teton County,Yes,4781,4694,86,1.8,No,16081,-111.19176,43.78458,2006-August-Teton County
2006,August,Teton County,No,5429,5364,65,1.1,No,16081,-111.19176,43.78458,2006-August-Teton County
2006,August,Twin Falls,Yes,20265,19567,698,3.4,No,,,,2006-August-Twin Falls
2006,August,Twin Falls,No,20486,19824,662,3.2,No,,,,2006-August-Twin Falls
2006,August,Twin Falls County,Yes,38385,37031,1354,3.5,No,16083,-114.67589,42.33525,2006-August-Twin Falls County
2006,August,Twin Falls County,No,38848,37607,1241,3.1,No,16083,-114.67589,42.33525,2006-August-Twin Falls County
2006,August,United States,Yes,151716000,144625000,7091000,4.7,No,,,,2006-August-United States
2006,August,United States,No,152465000,145379000,7086000,4.6,No,,,,2006-August-United States
2006,August,Valley County,Yes,4908,4741,167,3.4,No,16085,-115.79264,44.92047,2006-August-Valley County
2006,August,Valley County,No,5403,5299,104,1.9,No,16085,-115.79264,44.92047,2006-August-Valley County
2006,August,Washington County,Yes,4834,4644,189,3.9,No,16087,-116.75486,44.36587,2006-August-Washington County
2006,August,Washington County,No,4909,4740,169,3.4,No,16087,-116.75486,44.36587,2006-August-Washington County
2006,December,Ada County,Yes,194582,190561,4020,2,No,16001,-116.24203,43.47877,2006-December-Ada County
2006,December,Ada County,No,194667,190936,3731,1.9,No,16001,-116.24203,43.47877,2006-December-Ada County
2006,December,Adams County,Yes,2215,2099,116,5.2,No,16003,-116.49161,44.98826,2006-December-Adams County
2006,December,Adams County,No,2162,2051,111,5.1,No,16003,-116.49161,44.98826,2006-December-Adams County
2006,December,Bannock County,Yes,39982,38864,1118,2.7,No,16005,-112.14302,42.58364,2006-December-Bannock County
2006,December,Bannock County,No,40400,39321,1079,2.6,No,16005,-112.14302,42.58364,2006-December-Bannock County
2006,December,Bear Lake County,No,2919,2851,68,2.3,No,16007,-111.2845,42.22822,2006-December-Bear Lake County
2006,December,Bear Lake County,Yes,2987,2923,63,2.1,No,16007,-111.2845,42.22822,2006-December-Bear Lake County
2006,December,Benewah County,No,3821,3591,230,6,No,16009,-116.64994,47.24378,2006-December-Benewah County
2006,December,Benewah County,Yes,3873,3640,233,6,No,16009,-116.64994,47.24378,2006-December-Benewah County
2006,December,Bingham County,Yes,21058,20527,531,2.5,No,16011,-112.36241,43.21123,2006-December-Bingham County
2006,December,Bingham County,No,20491,19988,503,2.4,No,16011,-112.36241,43.21123,2006-December-Bingham County
2006,December,Blaine County,No,13659,13344,315,2.3,No,16013,-113.96644,43.47434,2006-December-Blaine County
2006,December,Blaine County,Yes,13706,13393,313,2.2,No,16013,-113.96644,43.47434,2006-December-Blaine County
2006,December,Boise City,Yes,123570,120904,2666,2.1,No,,,,2006-December-Boise City
2006,December,Boise City,No,123687,121129,2558,2,No,,,,2006-December-Boise City
2006,December,Boise County,No,3712,3615,97,2.6,No,16015,-115.85631,43.96048,2006-December-Boise County
2006,December,Boise County,Yes,3669,3572,97,2.6,No,16015,-115.85631,43.96048,2006-December-Boise County
2006,December,Bonner County,No,20562,19762,800,3.8,No,16017,-116.59315,48.27518,2006-December-Bonner County
2006,December,Bonner County,Yes,20591,19807,784,3.8,No,16017,-116.59315,48.27518,2006-December-Bonner County
2006,December,Bonneville County,Yes,50059,49077,981,1.9,No,16019,-111.54553,43.45087,2006-December-Bonneville County
2006,December,Bonneville County,No,49942,49015,927,1.8,No,16019,-111.54553,43.45087,2006-December-Bonneville County
2006,December,Boundary County,No,4009,3704,305,7.6,No,16021,-116.56271,48.79876,2006-December-Boundary County
2006,December,Boundary County,Yes,4179,3904,275,6.5,No,16021,-116.56271,48.79876,2006-December-Boundary County
2006,December,Butte County,No,1391,1359,32,2.3,No,16023,-113.18414,43.64482,2006-December-Butte County
2006,December,Butte County,Yes,1427,1394,33,2.3,No,16023,-113.18414,43.64482,2006-December-Butte County
2006,December,Caldwell,Yes,15370,14744,625,4,No,,,,2006-December-Caldwell
2006,December,Caldwell,No,15710,15159,551,3.5,No,,,,2006-December-Caldwell
2006,December,Camas County,No,612,596,16,2.6,No,16025,-114.82437,43.50937,2006-December-Camas County
2006,December,Camas County,Yes,618,603,15,2.4,No,16025,-114.82437,43.50937,2006-December-Camas County
2006,December,Canyon County,No,82886,80326,2560,3,No,16027,-116.68654,43.67796,2006-December-Canyon County
2006,December,Canyon County,Yes,82969,80505,2464,2.9,No,16027,-116.68654,43.67796,2006-December-Canyon County
2006,December,Caribou County,No,3352,3228,124,3.6,No,16029,-111.66607,42.75387,2006-December-Caribou County
2006,December,Caribou County,Yes,3398,3293,105,3.1,No,16029,-111.66607,42.75387,2006-December-Caribou County
2006,December,Cassia County,No,10038,9735,303,3,No,16031,-113.57285,42.35804,2006-December-Cassia County
2006,December,Cassia County,Yes,10455,10150,304,2.9,No,16031,-113.57285,42.35804,2006-December-Cassia County
2006,December,Clark County,No,513,497,16,3.1,No,16033,-112.37555,44.19756,2006-December-Clark County
2006,December,Clark County,Yes,531,518,12,2.4,No,16033,-112.37555,44.19756,2006-December-Clark County
2006,December,Clearwater County,No,3105,2902,203,6.5,No,16035,-115.56204,46.67757,2006-December-Clearwater County
2006,December,Clearwater County,Yes,3217,3013,203,6.3,No,16035,-115.56204,46.67757,2006-December-Clearwater County
2006,December,Custer County,No,2340,2242,98,4.1,No,16037,-114.26143,44.33319,2006-December-Custer County
2006,December,Custer County,Yes,2519,2440,79,3.1,No,16037,-114.26143,44.33319,2006-December-Custer County
2006,December,Elmore County,No,10551,10185,366,3.4,No,16039,-115.52645,43.11543,2006-December-Elmore County
2006,December,Elmore County,Yes,10874,10514,359,3.3,No,16039,-115.52645,43.11543,2006-December-Elmore County
2006,December,Franklin County,Yes,6235,6113,121,1.9,No,16041,-111.76147,42.21003,2006-December-Franklin County
2006,December,Franklin County,No,6387,6272,115,1.8,No,16041,-111.76147,42.21003,2006-December-Franklin County
2006,December,Fremont County,No,6152,5962,190,3,No,16043,-111.479,44.22427,2006-December-Fremont County
2006,December,Fremont County,Yes,6063,5889,174,2.8,No,16043,-111.479,44.22427,2006-December-Fremont County
2006,December,Gem County,No,7382,7104,278,3.7,No,16045,-116.35892,44.03249,2006-December-Gem County
2006,December,Gem County,Yes,7300,7030,269,3.6,No,16045,-116.35892,44.03249,2006-December-Gem County
2006,December,Gooding County,No,8170,7980,190,2.3,No,16047,-114.74943,42.91806,2006-December-Gooding County
2006,December,Gooding County,Yes,8100,7913,187,2.3,No,16047,-114.74943,42.91806,2006-December-Gooding County
2006,December,Idaho,No,746396,726252,20144,2.7,No,,,,2006-December-Idaho
2006,December,Idaho,Yes,748604,728505,20099,2.7,No,,,,2006-December-Idaho
2006,December,Idaho County,No,6811,6441,370,5.4,No,16049,-115.72374,45.90195,2006-December-Idaho County
2006,December,Idaho County,Yes,7094,6744,350,4.9,No,16049,-115.72374,45.90195,2006-December-Idaho County
2006,December,Jefferson County,No,11066,10791,275,2.4,No,16051,-112.24937,43.76409,2006-December-Jefferson County
2006,December,Jefferson County,Yes,11104,10839,264,2.3,No,16051,-112.24937,43.76409,2006-December-Jefferson County
2006,December,Jerome County,No,10111,9834,277,2.7,No,16053,-114.32879,42.71282,2006-December-Jerome County
2006,December,Jerome County,Yes,10101,9834,267,2.6,No,16053,-114.32879,42.71282,2006-December-Jerome County
2006,December,Kootenai County,No,68025,65660,2365,3.4,No,16055,-116.62221,47.75684,2006-December-Kootenai County
2006,December,Kootenai County,Yes,68233,66054,2179,3.1,No,16055,-116.62221,47.75684,2006-December-Kootenai County
2006,December,Latah County,Yes,20412,20049,362,1.7,No,16057,-116.67642,46.73604,2006-December-Latah County
2006,December,Latah County,No,20998,20659,339,1.6,No,16057,-116.67642,46.73604,2006-December-Latah County
2006,December,Lemhi County,No,3741,3556,185,4.9,No,16059,-113.92306,45.03646,2006-December-Lemhi County
2006,December,Lemhi County,Yes,3883,3718,165,4.2,No,16059,-113.92306,45.03646,2006-December-Lemhi County
2006,December,Lewis County,No,1656,1624,32,1.9,No,16061,-116.40541,46.26648,2006-December-Lewis County
2006,December,Lewis County,Yes,1738,1705,32,1.8,No,16061,-116.40541,46.26648,2006-December-Lewis County
2006,December,Lincoln County,No,2482,2374,108,4.3,No,16063,-114.16944,43.04964,2006-December-Lincoln County
2006,December,Lincoln County,Yes,2578,2471,107,4.1,No,16063,-114.16944,43.04964,2006-December-Lincoln County
2006,December,Madison County,Yes,15257,15014,243,1.5,No,16065,-111.55837,43.75083,2006-December-Madison County
2006,December,Madison County,No,15095,14884,211,1.3,No,16065,-111.55837,43.75083,2006-December-Madison County
2006,December,Minidoka County,No,9405,9050,355,3.7,No,16067,-113.58081,42.841,2006-December-Minidoka County
2006,December,Minidoka County,Yes,9752,9406,346,3.5,No,16067,-113.58081,42.841,2006-December-Minidoka County
2006,December,Nez Perce County,No,18696,18186,510,2.7,No,16069,-116.62288,46.41818,2006-December-Nez Perce County
2006,December,Nez Perce County,Yes,18626,18109,517,2.7,No,16069,-116.62288,46.41818,2006-December-Nez Perce County
2006,December,Oneida County,Yes,2355,2330,24,1,No,16071,-112.52451,42.20598,2006-December-Oneida County
2006,December,Oneida County,No,2358,2335,23,0.9,No,16071,-112.52451,42.20598,2006-December-Oneida County
2006,December,Owyhee County,Yes,4688,4617,70,1.5,No,16073,-116.06229,42.68274,2006-December-Owyhee County
2006,December,Owyhee County,No,4741,4678,63,1.3,No,16073,-116.06229,42.68274,2006-December-Owyhee County
2006,December,Payette County,No,10352,9819,460,5,No,16075,-116.72054,44.02052,2006-December-Payette County
2006,December,Payette County,Yes,10383,9969,413,3.9,No,16075,-116.72054,44.02052,2006-December-Payette County
2006,December,Pocatello,Yes,27959,27270,689,2.4,No,,,,2006-December-Pocatello
2006,December,Pocatello,No,28332,27673,659,2.3,No,,,,2006-December-Pocatello
2006,December,Power County,No,3876,3710,166,4.2,No,16077,-112.76845,42.75285,2006-December-Power County
2006,December,Power County,Yes,3798,3656,141,3.7,No,16077,-112.76845,42.75285,2006-December-Power County
2006,December,Shoshone County,No,5732,5383,349,6,No,16079,-115.91047,47.17469,2006-December-Shoshone County
2006,December,Shoshone County,Yes,5700,5374,325,5.7,No,16079,-115.91047,47.17469,2006-December-Shoshone County
2006,December,Teton County,No,4526,4452,74,1.6,No,16081,-111.19176,43.78458,2006-December-Teton County
2006,December,Teton County,Yes,4832,4759,72,1.4,No,16081,-111.19176,43.78458,2006-December-Teton County
2006,December,Twin Falls,Yes,20039,19512,527,2.6,No,,,,2006-December-Twin Falls
2006,December,Twin Falls,No,19965,19462,503,2.5,No,,,,2006-December-Twin Falls
2006,December,Twin Falls County,Yes,37775,36807,968,2.5,No,16083,-114.67589,42.33525,2006-December-Twin Falls County
2006,December,Twin Falls County,No,37862,36919,943,2.4,No,16083,-114.67589,42.33525,2006-December-Twin Falls County
2006,December,United States,Yes,152732000,145970000,6762000,4.4,No,,,,2006-December-United States
2006,December,United States,No,152571000,146081000,6491000,4.3,No,,,,2006-December-United States
2006,December,Valley County,No,4884,4705,179,3.6,No,16085,-115.79264,44.92047,2006-December-Valley County
2006,December,Valley County,Yes,5089,4909,179,3.5,No,16085,-115.79264,44.92047,2006-December-Valley County
2006,December,Washington County,No,4830,4626,204,4.2,No,16087,-116.75486,44.36587,2006-December-Washington County
2006,December,Washington County,Yes,4833,4635,197,4,No,16087,-116.75486,44.36587,2006-December-Washington County
2006,February,Ada County,No,189219,183605,5614,2.9,No,16001,-116.24203,43.47877,2006-February-Ada County
2006,February,Ada County,Yes,189109,184362,4746,2.5,No,16001,-116.24203,43.47877,2006-February-Ada County
2006,February,Adams County,No,2092,1903,189,9,No,16003,-116.49161,44.98826,2006-February-Adams County
2006,February,Adams County,Yes,2179,2050,129,5.9,No,16003,-116.49161,44.98826,2006-February-Adams County
2006,February,Bannock County,No,40646,39114,1532,3.7,No,16005,-112.14302,42.58364,2006-February-Bannock County
2006,February,Bannock County,Yes,40294,39077,1216,3,No,16005,-112.14302,42.58364,2006-February-Bannock County
2006,February,Bear Lake County,No,2881,2766,115,3.9,No,16007,-111.2845,42.22822,2006-February-Bear Lake County
2006,February,Bear Lake County,Yes,2971,2885,86,2.8,No,16007,-111.2845,42.22822,2006-February-Bear Lake County
2006,February,Benewah County,No,3933,3603,330,8.3,No,16009,-116.64994,47.24378,2006-February-Benewah County
2006,February,Benewah County,Yes,3917,3671,246,6.2,No,16009,-116.64994,47.24378,2006-February-Benewah County
2006,February,Bingham County,No,20335,19354,981,4.8,No,16011,-112.36241,43.21123,2006-February-Bingham County
2006,February,Bingham County,Yes,20769,20037,731,3.5,No,16011,-112.36241,43.21123,2006-February-Bingham County
2006,February,Blaine County,No,14128,13668,460,3.2,No,16013,-113.96644,43.47434,2006-February-Blaine County
2006,February,Blaine County,Yes,14206,13877,329,2.3,No,16013,-113.96644,43.47434,2006-February-Blaine County
2006,February,Boise City,No,120327,116479,3848,3.1,No,,,,2006-February-Boise City
2006,February,Boise City,Yes,120372,116932,3439,2.8,No,,,,2006-February-Boise City
2006,February,Boise County,No,3679,3476,203,5.5,No,16015,-115.85631,43.96048,2006-February-Boise County
2006,February,Boise County,Yes,3651,3517,134,3.6,No,16015,-115.85631,43.96048,2006-February-Boise County
2006,February,Bonner County,No,20394,19092,1302,6.3,No,16017,-116.59315,48.27518,2006-February-Bonner County
2006,February,Bonner County,Yes,20464,19561,903,4.4,No,16017,-116.59315,48.27518,2006-February-Bonner County
2006,February,Bonneville County,No,48795,47151,1644,3.3,No,16019,-111.54553,43.45087,2006-February-Bonneville County
2006,February,Bonneville County,Yes,49340,48025,1315,2.6,No,16019,-111.54553,43.45087,2006-February-Bonneville County
2006,February,Boundary County,No,4049,3634,415,10.2,No,16021,-116.56271,48.79876,2006-February-Boundary County
2006,February,Boundary County,Yes,4147,3833,314,7.5,No,16021,-116.56271,48.79876,2006-February-Boundary County
2006,February,Butte County,No,1421,1364,57,4,No,16023,-113.18414,43.64482,2006-February-Butte County
2006,February,Butte County,Yes,1444,1401,43,2.9,No,16023,-113.18414,43.64482,2006-February-Butte County
2006,February,Caldwell,No,15430,14577,853,5.5,No,,,,2006-February-Caldwell
2006,February,Caldwell,Yes,15486,14900,586,3.7,No,,,,2006-February-Caldwell
2006,February,Camas County,No,639,610,29,4.5,No,16025,-114.82437,43.50937,2006-February-Camas County
2006,February,Camas County,Yes,638,617,20,3.2,No,16025,-114.82437,43.50937,2006-February-Camas County
2006,February,Canyon County,No,81207,77242,3965,4.8,No,16027,-116.68654,43.67796,2006-February-Canyon County
2006,February,Canyon County,Yes,80521,77290,3231,4,No,16027,-116.68654,43.67796,2006-February-Canyon County
2006,February,Caribou County,No,3289,3114,175,5.3,No,16029,-111.66607,42.75387,2006-February-Caribou County
2006,February,Caribou County,Yes,3329,3198,131,3.9,No,16029,-111.66607,42.75387,2006-February-Caribou County
2006,February,Cassia County,No,10057,9518,539,5.3,No,16031,-113.57285,42.35804,2006-February-Cassia County
2006,February,Cassia County,Yes,10430,10012,418,4,No,16031,-113.57285,42.35804,2006-February-Cassia County
2006,February,Clark County,No,484,456,28,5.7,No,16033,-112.37555,44.19756,2006-February-Clark County
2006,February,Clark County,Yes,519,501,18,3.5,No,16033,-112.37555,44.19756,2006-February-Clark County
2006,February,Clearwater County,No,3305,3001,304,9.1,No,16035,-115.56204,46.67757,2006-February-Clearwater County
2006,February,Clearwater County,Yes,3319,3093,225,6.8,No,16035,-115.56204,46.67757,2006-February-Clearwater County
2006,February,Custer County,No,2276,2116,160,7,No,16037,-114.26143,44.33319,2006-February-Custer County
2006,February,Custer County,Yes,2563,2462,100,3.9,No,16037,-114.26143,44.33319,2006-February-Custer County
2006,February,Elmore County,No,10559,10010,549,5.1,No,16039,-115.52645,43.11543,2006-February-Elmore County
2006,February,Elmore County,Yes,10749,10336,412,3.8,No,16039,-115.52645,43.11543,2006-February-Elmore County
2006,February,Franklin County,No,6280,6105,175,2.7,No,16041,-111.76147,42.21003,2006-February-Franklin County
2006,February,Franklin County,Yes,6157,6024,133,2.1,No,16041,-111.76147,42.21003,2006-February-Franklin County
2006,February,Fremont County,No,5978,5651,327,5.4,No,16043,-111.479,44.22427,2006-February-Fremont County
2006,February,Fremont County,Yes,5970,5766,204,3.4,No,16043,-111.479,44.22427,2006-February-Fremont County
2006,February,Gem County,No,7204,6832,372,5.1,No,16045,-116.35892,44.03249,2006-February-Gem County
2006,February,Gem County,Yes,7182,6913,268,3.7,No,16045,-116.35892,44.03249,2006-February-Gem County
2006,February,Gooding County,No,8205,7882,323,3.9,No,16047,-114.74943,42.91806,2006-February-Gooding County
2006,February,Gooding County,Yes,8231,8019,212,2.5,No,16047,-114.74943,42.91806,2006-February-Gooding County
2006,February,Idaho,No,731014,699808,31206,4.3,No,,,,2006-February-Idaho
2006,February,Idaho,Yes,735170,711626,23544,3.2,No,,,,2006-February-Idaho
2006,February,Idaho County,No,6742,6224,518,7.6,No,16049,-115.72374,45.90195,2006-February-Idaho County
