year,month,area,adjusted,laborforce,employment,unemployment,unemploymentrate,preliminary,fips,longitude,latitude,id
2005,August,Twin Falls County,Yes,37036,35875,1160,3.1,No,16083,-114.67589,42.33525,2005-August-Twin Falls County
2005,August,United States,Yes,149779000,142434000,7345000,4.9,No,,,,2005-August-United States
2005,August,Valley County,Yes,4588,4379,209,4.5,No,16085,-115.79264,44.92047,2005-August-Valley County
2005,August,Washington County,Yes,5043,4793,250,4.9,No,16087,-116.75486,44.36587,2005-August-Washington County
2005,December,Ada County,Yes,187923,182929,4993,2.6,No,16001,-116.24203,43.47877,2005-December-Ada County
2005,December,Adams County,Yes,1863,1727,136,7.3,No,16003,-116.49161,44.98826,2005-December-Adams County
2005,December,Bannock County,Yes,39719,38461,1258,3.1,No,16005,-112.14302,42.58364,2005-December-Bannock County
2005,December,Bear Lake County,Yes,3066,2957,108,3.5,No,16007,-111.2845,42.22822,2005-December-Bear Lake County
2005,December,Benewah County,Yes,3996,3707,288,7.2,No,16009,-116.64994,47.24378,2005-December-Benewah County
2005,December,Bingham County,Yes,20790,20106,684,3.2,No,16011,-112.36241,43.21123,2005-December-Bingham County
2005,December,Blaine County,Yes,14084,13742,341,2.4,No,16013,-113.96644,43.47434,2005-December-Blaine County
2005,December,Boise City,Yes,119217,115901,3316,2.7,No,,,,2005-December-Boise City
2005,December,Boise County,Yes,3653,3523,130,3.5,No,16015,-115.85631,43.96048,2005-December-Boise County
2005,December,Bonner County,Yes,20580,19662,918,4.4,No,16017,-116.59315,48.27518,2005-December-Bonner County
2005,December,Bonneville County,Yes,49118,47909,1208,2.4,No,16019,-111.54553,43.45087,2005-December-Bonneville County
2005,December,Boundary County,Yes,4088,3791,297,7.2,No,16021,-116.56271,48.79876,2005-December-Boundary County
2005,December,Butte County,Yes,1417,1366,51,3.6,No,16023,-113.18414,43.64482,2005-December-Butte County
2005,December,Caldwell,Yes,14590,13885,705,4.8,No,,,,2005-December-Caldwell
2005,December,Camas County,Yes,621,604,17,2.7,No,16025,-114.82437,43.50937,2005-December-Camas County
2005,December,Canyon County,Yes,79034,76297,2737,3.4,No,16027,-116.68654,43.67796,2005-December-Canyon County
2005,December,Caribou County,Yes,3277,3123,154,4.7,No,16029,-111.66607,42.75387,2005-December-Caribou County
2005,December,Cassia County,Yes,9966,9584,381,3.8,No,16031,-113.57285,42.35804,2005-December-Cassia County
2005,December,Clark County,Yes,539,518,21,4,No,16033,-112.37555,44.19756,2005-December-Clark County
2005,December,Clearwater County,Yes,3298,3037,260,7.9,No,16035,-115.56204,46.67757,2005-December-Clearwater County
2005,December,Custer County,Yes,2726,2605,121,4.4,No,16037,-114.26143,44.33319,2005-December-Custer County
2005,December,Elmore County,Yes,10786,10379,406,3.7,No,16039,-115.52645,43.11543,2005-December-Elmore County
2005,December,Franklin County,Yes,6120,5959,160,2.6,No,16041,-111.76147,42.21003,2005-December-Franklin County
2005,December,Fremont County,Yes,6019,5809,210,3.5,No,16043,-111.479,44.22427,2005-December-Fremont County
2005,December,Gem County,Yes,7152,6908,244,3.4,No,16045,-116.35892,44.03249,2005-December-Gem County
2005,December,Gooding County,Yes,8187,7988,198,2.4,No,16047,-114.74943,42.91806,2005-December-Gooding County
2005,December,Idaho,Yes,730664,706380,24284,3.3,No,,,,2005-December-Idaho
2005,December,Idaho County,Yes,6983,6576,406,5.8,No,16049,-115.72374,45.90195,2005-December-Idaho County
2005,December,Jefferson County,Yes,10824,10535,288,2.6,No,16051,-112.24937,43.76409,2005-December-Jefferson County
2005,December,Jerome County,Yes,9880,9587,292,2.9,No,16053,-114.32879,42.71282,2005-December-Jerome County
2005,December,Kootenai County,Yes,67024,64485,2539,3.7,No,16055,-116.62221,47.75684,2005-December-Kootenai County
2005,December,Latah County,Yes,18147,17641,506,2.7,No,16057,-116.67642,46.73604,2005-December-Latah County
2005,December,Lemhi County,Yes,4092,3876,216,5.2,No,16059,-113.92306,45.03646,2005-December-Lemhi County
2005,December,Lewis County,Yes,1711,1662,49,2.8,No,16061,-116.40541,46.26648,2005-December-Lewis County
2005,December,Lincoln County,Yes,2407,2312,94,3.9,No,16063,-114.16944,43.04964,2005-December-Lincoln County
2005,December,Madison County,Yes,14983,14695,288,1.9,No,16065,-111.55837,43.75083,2005-December-Madison County
2005,December,Minidoka County,Yes,9388,8901,486,5.1,No,16067,-113.58081,42.841,2005-December-Minidoka County
2005,December,Nez Perce County,Yes,19387,18652,734,3.7,No,16069,-116.62288,46.41818,2005-December-Nez Perce County
2005,December,Oneida County,Yes,2148,2110,38,1.7,No,16071,-112.52451,42.20598,2005-December-Oneida County
2005,December,Owyhee County,Yes,4691,4597,94,2,No,16073,-116.06229,42.68274,2005-December-Owyhee County
2005,December,Payette County,Yes,10307,9695,612,5.9,No,16075,-116.72054,44.02052,2005-December-Payette County
2005,December,Pocatello,Yes,27735,26969,766,2.7,No,,,,2005-December-Pocatello
2005,December,Power County,Yes,3732,3568,164,4.4,No,16077,-112.76845,42.75285,2005-December-Power County
2005,December,Shoshone County,Yes,5645,5226,419,7.4,No,16079,-115.91047,47.17469,2005-December-Shoshone County
2005,December,Teton County,Yes,4632,4506,126,2.7,No,16081,-111.19176,43.78458,2005-December-Teton County
2005,December,Twin Falls,Yes,19503,18876,627,3.2,No,,,,2005-December-Twin Falls
2005,December,Twin Falls County,Yes,36861,35687,1173,3.1,No,16083,-114.67589,42.33525,2005-December-Twin Falls County
2005,December,United States,Yes,150030000,142752000,7279000,4.9,No,,,,2005-December-United States
2005,December,Valley County,Yes,4742,4555,186,3.9,No,16085,-115.79264,44.92047,2005-December-Valley County
2005,December,Washington County,Yes,4980,4783,197,3.9,No,16087,-116.75486,44.36587,2005-December-Washington County
2005,February,Ada County,Yes,182278,176062,6216,3.4,No,16001,-116.24203,43.47877,2005-February-Ada County
2005,February,Adams County,Yes,1842,1701,141,7.7,No,16003,-116.49161,44.98826,2005-February-Adams County
2005,February,Bannock County,Yes,40085,38499,1585,3.9,No,16005,-112.14302,42.58364,2005-February-Bannock County
2005,February,Bear Lake County,Yes,3002,2869,133,4.4,No,16007,-111.2845,42.22822,2005-February-Bear Lake County
2005,February,Benewah County,Yes,3953,3658,295,7.4,No,16009,-116.64994,47.24378,2005-February-Benewah County
2005,February,Bingham County,Yes,20976,20207,768,3.6,No,16011,-112.36241,43.21123,2005-February-Bingham County
2005,February,Blaine County,Yes,13729,13334,395,2.8,No,16013,-113.96644,43.47434,2005-February-Blaine County
2005,February,Boise City,Yes,115939,111623,4316,3.7,No,,,,2005-February-Boise City
2005,February,Boise County,Yes,3604,3439,165,4.5,No,16015,-115.85631,43.96048,2005-February-Boise County
2005,February,Bonner County,Yes,19926,18915,1011,5,No,16017,-116.59315,48.27518,2005-February-Bonner County
2005,February,Bonneville County,Yes,47630,46143,1486,3.1,No,16019,-111.54553,43.45087,2005-February-Bonneville County
2005,February,Boundary County,Yes,4309,4025,284,6.5,No,16021,-116.56271,48.79876,2005-February-Boundary County
2005,February,Butte County,Yes,1364,1302,61,4.4,No,16023,-113.18414,43.64482,2005-February-Butte County
2005,February,Caldwell,Yes,14693,14017,675,4.5,No,,,,2005-February-Caldwell
2005,February,Camas County,Yes,603,580,23,3.8,No,16025,-114.82437,43.50937,2005-February-Camas County
2005,February,Canyon County,Yes,76534,73015,3518,4.5,No,16027,-116.68654,43.67796,2005-February-Canyon County
2005,February,Caribou County,Yes,3231,3035,195,6,No,16029,-111.66607,42.75387,2005-February-Caribou County
2005,February,Cassia County,Yes,9875,9418,457,4.6,No,16031,-113.57285,42.35804,2005-February-Cassia County
2005,February,Clark County,Yes,525,501,24,4.6,No,16033,-112.37555,44.19756,2005-February-Clark County
2005,February,Clearwater County,Yes,3298,3005,292,8.8,No,16035,-115.56204,46.67757,2005-February-Clearwater County
2005,February,Custer County,Yes,2518,2394,124,4.9,No,16037,-114.26143,44.33319,2005-February-Custer County
2005,February,Elmore County,Yes,10747,10258,488,4.5,No,16039,-115.52645,43.11543,2005-February-Elmore County
2005,February,Franklin County,Yes,6113,5935,178,2.9,No,16041,-111.76147,42.21003,2005-February-Franklin County
2005,February,Fremont County,Yes,6113,5889,223,3.6,No,16043,-111.479,44.22427,2005-February-Fremont County
2005,February,Gem County,Yes,7080,6749,331,4.6,No,16045,-116.35892,44.03249,2005-February-Gem County
2005,February,Gooding County,Yes,7900,7667,232,2.9,No,16047,-114.74943,42.91806,2005-February-Gooding County
2005,February,Idaho,Yes,715116,686408,28708,4,No,,,,2005-February-Idaho
2005,February,Idaho County,Yes,7000,6536,464,6.6,No,16049,-115.72374,45.90195,2005-February-Idaho County
2005,February,Jefferson County,Yes,10436,10099,337,3.2,No,16051,-112.24937,43.76409,2005-February-Jefferson County
2005,February,Jerome County,Yes,9689,9345,343,3.5,No,16053,-114.32879,42.71282,2005-February-Jerome County
2005,February,Kootenai County,Yes,65714,62804,2910,4.4,No,16055,-116.62221,47.75684,2005-February-Kootenai County
2005,February,Latah County,Yes,17455,16861,593,3.4,No,16057,-116.67642,46.73604,2005-February-Latah County
2005,February,Lemhi County,Yes,3937,3690,246,6.2,No,16059,-113.92306,45.03646,2005-February-Lemhi County
2005,February,Lewis County,Yes,1716,1653,62,3.6,No,16061,-116.40541,46.26648,2005-February-Lewis County
2005,February,Lincoln County,Yes,2350,2243,106,4.5,No,16063,-114.16944,43.04964,2005-February-Lincoln County
2005,February,Madison County,Yes,14748,14357,390,2.6,No,16065,-111.55837,43.75083,2005-February-Madison County
2005,February,Minidoka County,Yes,9275,8763,511,5.5,No,16067,-113.58081,42.841,2005-February-Minidoka County
2005,February,Nez Perce County,Yes,19012,18167,845,4.4,No,16069,-116.62288,46.41818,2005-February-Nez Perce County
2005,February,Oneida County,Yes,2055,1997,58,2.8,No,16071,-112.52451,42.20598,2005-February-Oneida County
2005,February,Owyhee County,Yes,4643,4527,116,2.5,No,16073,-116.06229,42.68274,2005-February-Owyhee County
2005,February,Payette County,Yes,10283,9617,666,6.4,No,16075,-116.72054,44.02052,2005-February-Payette County
2005,February,Pocatello,Yes,28110,27104,1005,3.5,No,,,,2005-February-Pocatello
2005,February,Power County,Yes,3762,3574,187,4.9,No,16077,-112.76845,42.75285,2005-February-Power County
2005,February,Shoshone County,Yes,5591,5150,441,7.8,No,16079,-115.91047,47.17469,2005-February-Shoshone County
2005,February,Teton County,Yes,4442,4309,133,3,No,16081,-111.19176,43.78458,2005-February-Teton County
2005,February,Twin Falls,Yes,19013,18295,717,3.7,No,,,,2005-February-Twin Falls
2005,February,Twin Falls County,Yes,36165,34862,1303,3.6,No,16083,-114.67589,42.33525,2005-February-Twin Falls County
2005,February,United States,Yes,148364000,140385000,7980000,5.4,No,,,,2005-February-United States
2005,February,Valley County,Yes,4558,4334,224,4.9,No,16085,-115.79264,44.92047,2005-February-Valley County
2005,February,Washington County,Yes,5018,4733,285,5.6,No,16087,-116.75486,44.36587,2005-February-Washington County
2005,January,Ada County,Yes,181182,175027,6155,3.3,No,16001,-116.24203,43.47877,2005-January-Ada County
2005,January,Adams County,Yes,1827,1674,152,8.3,No,16003,-116.49161,44.98826,2005-January-Adams County
2005,January,Bannock County,Yes,40039,38455,1584,3.9,No,16005,-112.14302,42.58364,2005-January-Bannock County
2005,January,Bear Lake County,Yes,3001,2871,130,4.3,No,16007,-111.2845,42.22822,2005-January-Bear Lake County
2005,January,Benewah County,Yes,3966,3679,286,7.2,No,16009,-116.64994,47.24378,2005-January-Benewah County
2005,January,Bingham County,Yes,21040,20251,788,3.7,No,16011,-112.36241,43.21123,2005-January-Bingham County
2005,January,Blaine County,Yes,13744,13359,384,2.7,No,16013,-113.96644,43.47434,2005-January-Blaine County
2005,January,Boise City,Yes,115152,110955,4196,3.6,No,,,,2005-January-Boise City
2005,January,Boise County,Yes,3577,3412,164,4.5,No,16015,-115.85631,43.96048,2005-January-Boise County
2005,January,Bonner County,Yes,20030,18993,1036,5.1,No,16017,-116.59315,48.27518,2005-January-Bonner County
2005,January,Bonneville County,Yes,48009,46503,1506,3.1,No,16019,-111.54553,43.45087,2005-January-Bonneville County
2005,January,Boundary County,Yes,4324,4039,284,6.5,No,16021,-116.56271,48.79876,2005-January-Boundary County
2005,January,Butte County,Yes,1300,1235,64,4.9,No,16023,-113.18414,43.64482,2005-January-Butte County
2005,January,Caldwell,Yes,14636,13966,670,4.5,No,,,,2005-January-Caldwell
2005,January,Camas County,Yes,604,581,22,3.7,No,16025,-114.82437,43.50937,2005-January-Camas County
2005,January,Canyon County,Yes,76021,72554,3467,4.5,No,16027,-116.68654,43.67796,2005-January-Canyon County
2005,January,Caribou County,Yes,3241,3053,188,5.8,No,16029,-111.66607,42.75387,2005-January-Caribou County
2005,January,Cassia County,Yes,9850,9387,463,4.7,No,16031,-113.57285,42.35804,2005-January-Cassia County
2005,January,Clark County,Yes,514,491,23,4.4,No,16033,-112.37555,44.19756,2005-January-Clark County
2005,January,Clearwater County,Yes,3318,3027,290,8.7,No,16035,-115.56204,46.67757,2005-January-Clearwater County
2005,January,Custer County,Yes,2504,2379,125,4.9,No,16037,-114.26143,44.33319,2005-January-Custer County
2005,January,Elmore County,Yes,10600,10111,489,4.6,No,16039,-115.52645,43.11543,2005-January-Elmore County
2005,January,Franklin County,Yes,6113,5928,184,3,No,16041,-111.76147,42.21003,2005-January-Franklin County
2005,January,Fremont County,Yes,6092,5867,224,3.6,No,16043,-111.479,44.22427,2005-January-Fremont County
2005,January,Gem County,Yes,7087,6735,352,4.9,No,16045,-116.35892,44.03249,2005-January-Gem County
2005,January,Gooding County,Yes,7846,7607,239,3,No,16047,-114.74943,42.91806,2005-January-Gooding County
2005,January,Idaho,Yes,712490,683419,29071,4.1,No,,,,2005-January-Idaho
2005,January,Idaho County,Yes,6964,6499,465,6.6,No,16049,-115.72374,45.90195,2005-January-Idaho County
2005,January,Jefferson County,Yes,10506,10163,343,3.2,No,16051,-112.24937,43.76409,2005-January-Jefferson County
2005,January,Jerome County,Yes,9559,9213,346,3.6,No,16053,-114.32879,42.71282,2005-January-Jerome County
2005,January,Kootenai County,Yes,65043,61976,3066,4.7,No,16055,-116.62221,47.75684,2005-January-Kootenai County
2005,January,Latah County,Yes,17162,16576,586,3.4,No,16057,-116.67642,46.73604,2005-January-Latah County
2005,January,Lemhi County,Yes,3963,3721,242,6.1,No,16059,-113.92306,45.03646,2005-January-Lemhi County
2005,January,Lewis County,Yes,1709,1647,62,3.6,No,16061,-116.40541,46.26648,2005-January-Lewis County
2005,January,Lincoln County,Yes,2348,2246,101,4.3,No,16063,-114.16944,43.04964,2005-January-Lincoln County
2005,January,Madison County,Yes,14585,14167,418,2.8,No,16065,-111.55837,43.75083,2005-January-Madison County
2005,January,Minidoka County,Yes,9302,8758,544,5.8,No,16067,-113.58081,42.841,2005-January-Minidoka County
2005,January,Nez Perce County,Yes,19121,18328,792,4.1,No,16069,-116.62288,46.41818,2005-January-Nez Perce County
2005,January,Oneida County,Yes,2038,1981,57,2.7,No,16071,-112.52451,42.20598,2005-January-Oneida County
2005,January,Owyhee County,Yes,4641,4529,111,2.4,No,16073,-116.06229,42.68274,2005-January-Owyhee County
2005,January,Payette County,Yes,10330,9649,680,6.5,No,16075,-116.72054,44.02052,2005-January-Payette County
2005,January,Pocatello,Yes,28033,27064,969,3.4,No,,,,2005-January-Pocatello
2005,January,Power County,Yes,3759,3566,192,5.1,No,16077,-112.76845,42.75285,2005-January-Power County
2005,January,Shoshone County,Yes,5691,5230,461,8.1,No,16079,-115.91047,47.17469,2005-January-Shoshone County
2005,January,Teton County,Yes,4408,4287,121,2.7,No,16081,-111.19176,43.78458,2005-January-Teton County
2005,January,Twin Falls,Yes,18763,18059,703,3.7,No,,,,2005-January-Twin Falls
2005,January,Twin Falls County,Yes,35746,34424,1322,3.6,No,16083,-114.67589,42.33525,2005-January-Twin Falls County
2005,January,United States,Yes,148029000,140245000,7784000,5.3,No,,,,2005-January-United States
2005,January,Valley County,Yes,4556,4333,223,4.8,No,16085,-115.79264,44.92047,2005-January-Valley County
2005,January,Washington County,Yes,4975,4689,285,5.7,No,16087,-116.75486,44.36587,2005-January-Washington County
2005,July,Ada County,Yes,185561,179957,5603,3,No,16001,-116.24203,43.47877,2005-July-Ada County
2005,July,Adams County,Yes,1900,1758,141,7.4,No,16003,-116.49161,44.98826,2005-July-Adams County
2005,July,Bannock County,Yes,40191,38792,1398,3.4,No,16005,-112.14302,42.58364,2005-July-Bannock County
2005,July,Bear Lake County,Yes,2979,2870,108,3.6,No,16007,-111.2845,42.22822,2005-July-Bear Lake County
2005,July,Benewah County,Yes,3971,3688,283,7.1,No,16009,-116.64994,47.24378,2005-July-Benewah County
2005,July,Bingham County,Yes,20607,19918,688,3.3,No,16011,-112.36241,43.21123,2005-July-Bingham County
2005,July,Blaine County,Yes,13758,13388,369,2.6,No,16013,-113.96644,43.47434,2005-July-Blaine County
2005,July,Boise City,Yes,118166,114392,3774,3.1,No,,,,2005-July-Boise City
2005,July,Boise County,Yes,3653,3499,154,4.2,No,16015,-115.85631,43.96048,2005-July-Boise County
2005,July,Bonner County,Yes,20153,19178,975,4.8,No,16017,-116.59315,48.27518,2005-July-Bonner County
2005,July,Bonneville County,Yes,48693,47422,1271,2.6,No,16019,-111.54553,43.45087,2005-July-Bonneville County
2005,July,Boundary County,Yes,4171,3818,352,8.4,No,16021,-116.56271,48.79876,2005-July-Boundary County
2005,July,Butte County,Yes,1396,1347,49,3.5,No,16023,-113.18414,43.64482,2005-July-Butte County
2005,July,Caldwell,Yes,14953,14305,647,4.3,No,,,,2005-July-Caldwell
2005,July,Camas County,Yes,608,587,21,3.4,No,16025,-114.82437,43.50937,2005-July-Camas County
2005,July,Canyon County,Yes,78200,75047,3152,4,No,16027,-116.68654,43.67796,2005-July-Canyon County
2005,July,Caribou County,Yes,3257,3115,141,4.3,No,16029,-111.66607,42.75387,2005-July-Caribou County
2005,July,Cassia County,Yes,9783,9366,417,4.2,No,16031,-113.57285,42.35804,2005-July-Cassia County
2005,July,Clark County,Yes,548,519,29,5.2,No,16033,-112.37555,44.19756,2005-July-Clark County
2005,July,Clearwater County,Yes,3280,2991,288,8.8,No,16035,-115.56204,46.67757,2005-July-Clearwater County
2005,July,Custer County,Yes,2519,2398,121,4.8,No,16037,-114.26143,44.33319,2005-July-Custer County
2005,July,Elmore County,Yes,10829,10378,450,4.1,No,16039,-115.52645,43.11543,2005-July-Elmore County
2005,July,Franklin County,Yes,6121,5943,178,2.9,No,16041,-111.76147,42.21003,2005-July-Franklin County
2005,July,Fremont County,Yes,5941,5738,202,3.4,No,16043,-111.479,44.22427,2005-July-Fremont County
2005,July,Gem County,Yes,7164,6850,314,4.3,No,16045,-116.35892,44.03249,2005-July-Gem County
2005,July,Gooding County,Yes,8102,7878,223,2.7,No,16047,-114.74943,42.91806,2005-July-Gooding County
2005,July,Idaho,Yes,722750,696186,26564,3.7,No,,,,2005-July-Idaho
2005,July,Idaho County,Yes,7032,6604,428,6,No,16049,-115.72374,45.90195,2005-July-Idaho County
2005,July,Jefferson County,Yes,10684,10361,322,3,No,16051,-112.24937,43.76409,2005-July-Jefferson County
2005,July,Jerome County,Yes,9841,9503,338,3.4,No,16053,-114.32879,42.71282,2005-July-Jerome County
2005,July,Kootenai County,Yes,66320,63567,2752,4.1,No,16055,-116.62221,47.75684,2005-July-Kootenai County
2005,July,Latah County,Yes,17635,17059,576,3.2,No,16057,-116.67642,46.73604,2005-July-Latah County
2005,July,Lemhi County,Yes,3959,3741,218,5.5,No,16059,-113.92306,45.03646,2005-July-Lemhi County
2005,July,Lewis County,Yes,1722,1667,55,3.2,No,16061,-116.40541,46.26648,2005-July-Lewis County
2005,July,Lincoln County,Yes,2390,2284,106,4.4,No,16063,-114.16944,43.04964,2005-July-Lincoln County
2005,July,Madison County,Yes,14741,14381,359,2.4,No,16065,-111.55837,43.75083,2005-July-Madison County
2005,July,Minidoka County,Yes,9240,8790,450,4.8,No,16067,-113.58081,42.841,2005-July-Minidoka County
2005,July,Nez Perce County,Yes,18939,18174,765,4,No,16069,-116.62288,46.41818,2005-July-Nez Perce County
2005,July,Oneida County,Yes,2126,2078,47,2.2,No,16071,-112.52451,42.20598,2005-July-Oneida County
2005,July,Owyhee County,Yes,4671,4570,101,2.1,No,16073,-116.06229,42.68274,2005-July-Owyhee County
2005,July,Payette County,Yes,10147,9507,639,6.3,No,16075,-116.72054,44.02052,2005-July-Payette County
2005,July,Pocatello,Yes,28153,27322,831,2.9,No,,,,2005-July-Pocatello
2005,July,Power County,Yes,3775,3598,177,4.7,No,16077,-112.76845,42.75285,2005-July-Power County
2005,July,Shoshone County,Yes,5569,5168,401,7.2,No,16079,-115.91047,47.17469,2005-July-Shoshone County
2005,July,Teton County,Yes,4516,4408,108,2.4,No,16081,-111.19176,43.78458,2005-July-Teton County
2005,July,Twin Falls,Yes,19394,18751,643,3.3,No,,,,2005-July-Twin Falls
2005,July,Twin Falls County,Yes,36698,35480,1217,3.3,No,16083,-114.67589,42.33525,2005-July-Twin Falls County
2005,July,United States,Yes,149432000,142026000,7406000,5,No,,,,2005-July-United States
2005,July,Valley County,Yes,4568,4364,204,4.4,No,16085,-115.79264,44.92047,2005-July-Valley County
2005,July,Washington County,Yes,4925,4675,249,5,No,16087,-116.75486,44.36587,2005-July-Washington County
2005,June,Ada County,Yes,184323,178612,5711,3,No,16001,-116.24203,43.47877,2005-June-Ada County
2005,June,Adams County,Yes,1922,1794,128,6.6,No,16003,-116.49161,44.98826,2005-June-Adams County
2005,June,Bannock County,Yes,40516,39084,1432,3.5,No,16005,-112.14302,42.58364,2005-June-Bannock County
2005,June,Bear Lake County,Yes,3020,2910,110,3.6,No,16007,-111.2845,42.22822,2005-June-Bear Lake County
2005,June,Benewah County,Yes,3896,3618,277,7.1,No,16009,-116.64994,47.24378,2005-June-Benewah County
2005,June,Bingham County,Yes,21072,20316,755,3.5,No,16011,-112.36241,43.21123,2005-June-Bingham County
2005,June,Blaine County,Yes,13835,13467,368,2.6,No,16013,-113.96644,43.47434,2005-June-Blaine County
2005,June,Boise City,Yes,117200,113322,3878,3.3,No,,,,2005-June-Boise City
2005,June,Boise County,Yes,3642,3478,164,4.5,No,16015,-115.85631,43.96048,2005-June-Boise County
2005,June,Bonner County,Yes,20189,19218,970,4.8,No,16017,-116.59315,48.27518,2005-June-Bonner County
2005,June,Bonneville County,Yes,48218,46902,1315,2.7,No,16019,-111.54553,43.45087,2005-June-Bonneville County
2005,June,Boundary County,Yes,4131,3818,312,7.5,No,16021,-116.56271,48.79876,2005-June-Boundary County
2005,June,Butte County,Yes,1331,1279,52,3.9,No,16023,-113.18414,43.64482,2005-June-Butte County
2005,June,Caldwell,Yes,14951,14302,649,4.3,No,,,,2005-June-Caldwell
2005,June,Camas County,Yes,610,589,21,3.4,No,16025,-114.82437,43.50937,2005-June-Camas County
2005,June,Canyon County,Yes,77479,74330,3148,4,No,16027,-116.68654,43.67796,2005-June-Canyon County
2005,June,Caribou County,Yes,3202,3056,146,4.5,No,16029,-111.66607,42.75387,2005-June-Caribou County
2005,June,Cassia County,Yes,9843,9417,426,4.3,No,16031,-113.57285,42.35804,2005-June-Cassia County
2005,June,Clark County,Yes,532,503,29,5.5,No,16033,-112.37555,44.19756,2005-June-Clark County
2005,June,Clearwater County,Yes,3286,3009,277,8.4,No,16035,-115.56204,46.67757,2005-June-Clearwater County
2005,June,Custer County,Yes,2498,2380,118,4.7,No,16037,-114.26143,44.33319,2005-June-Custer County
2005,June,Elmore County,Yes,10814,10343,470,4.3,No,16039,-115.52645,43.11543,2005-June-Elmore County
2005,June,Franklin County,Yes,6154,5963,190,3.1,No,16041,-111.76147,42.21003,2005-June-Franklin County
2005,June,Fremont County,Yes,5910,5693,217,3.6,No,16043,-111.479,44.22427,2005-June-Fremont County
2005,June,Gem County,Yes,7136,6810,325,4.5,No,16045,-116.35892,44.03249,2005-June-Gem County
2005,June,Gooding County,Yes,7999,7771,228,2.8,No,16047,-114.74943,42.91806,2005-June-Gooding County
2005,June,Idaho,Yes,721370,694356,27014,3.7,No,,,,2005-June-Idaho
2005,June,Idaho County,Yes,7047,6612,435,6.1,No,16049,-115.72374,45.90195,2005-June-Idaho County
2005,June,Jefferson County,Yes,10603,10264,338,3.1,No,16051,-112.24937,43.76409,2005-June-Jefferson County
2005,June,Jerome County,Yes,9858,9509,349,3.5,No,16053,-114.32879,42.71282,2005-June-Jerome County
2005,June,Kootenai County,Yes,65844,63052,2792,4.2,No,16055,-116.62221,47.75684,2005-June-Kootenai County
2005,June,Latah County,Yes,18299,17724,575,3.1,No,16057,-116.67642,46.73604,2005-June-Latah County
2005,June,Lemhi County,Yes,3966,3755,210,5.3,No,16059,-113.92306,45.03646,2005-June-Lemhi County
2005,June,Lewis County,Yes,1728,1670,57,3.3,No,16061,-116.40541,46.26648,2005-June-Lewis County
2005,June,Lincoln County,Yes,2355,2259,95,4,No,16063,-114.16944,43.04964,2005-June-Lincoln County
2005,June,Madison County,Yes,14606,14226,380,2.6,No,16065,-111.55837,43.75083,2005-June-Madison County
2005,June,Minidoka County,Yes,9282,8808,473,5.1,No,16067,-113.58081,42.841,2005-June-Minidoka County
2005,June,Nez Perce County,Yes,18983,18219,764,4,No,16069,-116.62288,46.41818,2005-June-Nez Perce County
2005,June,Oneida County,Yes,2109,2059,50,2.3,No,16071,-112.52451,42.20598,2005-June-Oneida County
2005,June,Owyhee County,Yes,4661,4549,112,2.4,No,16073,-116.06229,42.68274,2005-June-Owyhee County
2005,June,Payette County,Yes,10191,9523,668,6.5,No,16075,-116.72054,44.02052,2005-June-Payette County
2005,June,Pocatello,Yes,28380,27532,848,2.9,No,,,,2005-June-Pocatello
2005,June,Power County,Yes,3814,3626,188,4.9,No,16077,-112.76845,42.75285,2005-June-Power County
2005,June,Shoshone County,Yes,5635,5232,403,7.1,No,16079,-115.91047,47.17469,2005-June-Shoshone County
2005,June,Teton County,Yes,4475,4353,121,2.7,No,16081,-111.19176,43.78458,2005-June-Teton County
2005,June,Twin Falls,Yes,19361,18700,661,3.4,No,,,,2005-June-Twin Falls
2005,June,Twin Falls County,Yes,36747,35483,1264,3.4,No,16083,-114.67589,42.33525,2005-June-Twin Falls County
2005,June,United States,Yes,149238000,141714000,7524000,5,No,,,,2005-June-United States
2005,June,Valley County,Yes,4551,4342,209,4.5,No,16085,-115.79264,44.92047,2005-June-Valley County
2005,June,Washington County,Yes,4967,4717,250,5,No,16087,-116.75486,44.36587,2005-June-Washington County
2005,March,Ada County,Yes,182875,176824,6051,3.3,No,16001,-116.24203,43.47877,2005-March-Ada County
2005,March,Adams County,Yes,1847,1697,150,8.1,No,16003,-116.49161,44.98826,2005-March-Adams County
2005,March,Bannock County,Yes,40134,38582,1552,3.8,No,16005,-112.14302,42.58364,2005-March-Bannock County
2005,March,Bear Lake County,Yes,2938,2805,133,4.5,No,16007,-111.2845,42.22822,2005-March-Bear Lake County
2005,March,Benewah County,Yes,4038,3763,275,6.8,No,16009,-116.64994,47.24378,2005-March-Benewah County
2005,March,Bingham County,Yes,21084,20309,774,3.6,No,16011,-112.36241,43.21123,2005-March-Bingham County
2005,March,Blaine County,Yes,13958,13582,375,2.6,No,16013,-113.96644,43.47434,2005-March-Blaine County
2005,March,Boise City,Yes,116139,111897,4242,3.6,No,,,,2005-March-Boise City
2005,March,Boise County,Yes,3633,3452,181,4.9,No,16015,-115.85631,43.96048,2005-March-Boise County
2005,March,Bonner County,Yes,19252,18284,968,5,No,16017,-116.59315,48.27518,2005-March-Bonner County
2005,March,Bonneville County,Yes,47546,46064,1481,3.1,No,16019,-111.54553,43.45087,2005-March-Bonneville County
